,聚类种类,IsActiveStatus,IsActiveAssetStage,CrCardAssetStage,Exited
7585,1,2,2,9,0
7586,1,1,2,9,0
7587,2,5,8,2,0
7588,2,5,7,7,0
7589,1,2,2,9,0
7590,2,4,8,9,0
7591,2,3,6,0,1
7592,2,4,8,9,0
7593,2,5,8,9,0
7594,1,0,2,2,0
7595,2,3,8,9,0
7596,1,2,1,7,0
7597,1,0,2,9,0
7598,2,4,7,7,0
7599,2,3,8,9,0
7600,2,5,8,9,0
7601,2,4,8,9,0
7602,2,4,8,2,0
7603,2,4,8,9,0
7604,2,5,6,0,0
7605,1,2,2,9,0
7606,1,2,2,2,0
7607,2,5,8,2,0
7608,1,0,2,9,0
7609,1,1,0,6,0
7610,1,0,1,7,0
7611,2,3,7,7,0
7612,1,2,2,9,0
7613,2,5,8,9,0
7614,1,1,0,0,0
7615,2,5,8,9,1
7616,2,4,8,9,0
7617,1,1,1,7,0
7618,1,2,2,9,1
7619,1,2,2,2,1
7620,2,4,8,2,1
7621,1,2,2,2,0
7622,2,4,6,6,0
7623,2,3,8,2,0
7624,1,2,0,6,0
7625,1,2,2,9,0
7626,2,3,8,9,1
7627,2,4,8,9,0
7628,2,5,8,9,1
7629,2,3,8,2,0
7630,1,0,0,0,0
7631,1,2,2,2,1
7632,1,2,2,9,0
7633,1,2,2,9,1
7634,2,4,8,9,0
7635,1,2,2,9,0
7636,1,0,0,6,0
7637,2,5,7,7,0
7638,1,0,2,9,0
7639,1,2,2,9,1
7640,1,2,2,9,0
7641,1,2,1,7,0
7642,2,4,6,6,0
7643,2,3,6,0,0
7644,1,2,0,6,1
7645,2,4,8,2,0
7646,2,3,8,2,0
7647,1,2,0,0,1
7648,1,2,0,0,0
7649,2,5,8,9,0
7650,1,2,2,9,1
7651,2,3,8,9,1
7652,2,4,8,9,0
7653,1,0,2,9,0
7654,1,2,2,2,0
7655,2,3,8,9,0
7656,1,2,2,9,1
7657,1,1,0,0,0
7658,1,1,0,6,0
7659,1,2,2,9,1
7660,2,5,8,2,1
7661,2,3,8,2,0
7662,1,0,1,2,0
7663,1,0,2,9,0
7664,2,5,8,2,0
7665,1,0,0,6,0
7666,2,5,8,2,1
7667,2,5,6,6,0
7668,1,0,0,0,0
7669,1,1,2,9,1
7670,2,5,6,6,0
7671,2,3,8,2,0
7672,1,0,2,9,0
7673,2,3,8,9,0
7674,2,4,6,6,0
7675,2,3,6,6,0
7676,2,4,8,9,0
7677,1,1,0,0,0
7678,2,3,8,2,0
7679,1,2,1,7,1
7680,2,3,6,6,0
7681,1,0,2,9,0
7682,2,4,8,9,0
7683,1,1,2,9,1
7684,1,1,2,9,0
7685,1,1,0,6,1
7686,1,1,2,2,0
7687,2,3,8,9,0
7688,2,3,6,6,0
7689,1,1,0,6,0
7690,1,2,0,6,0
7691,2,3,8,2,0
7692,1,2,2,2,0
7693,1,2,1,2,0
7694,1,1,0,6,0
7695,2,4,6,6,0
7696,2,4,8,9,0
7697,2,5,8,9,0
7698,1,0,0,6,0
7699,1,1,2,9,0
7700,2,3,6,0,0
7701,2,5,7,7,1
7702,1,1,0,0,0
7703,1,0,2,9,0
7704,2,4,6,6,0
7705,2,3,7,7,0
7706,1,2,2,9,0
7707,1,1,0,6,0
7708,1,1,0,6,0
7709,2,4,7,7,0
7710,1,0,2,9,1
7711,1,0,0,6,0
7712,2,4,6,6,0
7713,1,1,1,7,0
7714,2,3,6,6,0
7715,1,1,2,9,1
7716,2,3,6,0,0
7717,2,3,8,2,0
7718,2,3,6,6,0
7719,1,0,0,6,0
7720,1,2,2,2,1
7721,2,3,8,9,0
7722,1,1,2,9,0
7723,2,3,8,2,0
7724,2,4,6,6,0
7725,1,2,2,2,1
7726,1,1,2,9,0
7727,1,0,2,9,1
7728,2,3,6,6,0
7729,2,5,7,7,0
7730,2,3,6,6,0
7731,2,5,8,9,0
7732,2,4,6,6,0
7733,2,3,8,9,0
7734,2,5,8,9,0
7735,1,1,2,9,1
7736,2,4,8,9,0
7737,2,5,6,6,0
7738,1,1,0,0,1
7739,2,4,6,0,0
7740,1,1,0,0,0
7741,1,1,2,9,0
7742,2,4,8,9,0
7743,1,1,0,0,0
7744,2,3,8,9,0
7745,2,5,8,9,1
7746,2,3,8,9,0
7747,2,3,8,2,0
7748,1,0,2,2,0
7749,1,0,2,9,0
7750,1,2,2,9,0
7751,1,1,2,2,0
7752,2,5,6,6,1
7753,1,2,0,6,1
7754,1,2,0,6,0
7755,2,3,8,9,1
7756,2,5,8,9,0
7757,2,4,8,9,1
7758,1,1,0,6,0
7759,2,3,8,2,0
7760,1,0,2,9,0
7761,2,3,8,2,0
7762,1,0,0,0,0
7763,2,5,6,6,0
7764,2,5,8,2,0
7765,1,1,1,2,0
7766,1,1,2,9,1
7767,1,0,2,2,0
7768,1,2,0,0,0
7769,1,2,0,0,0
7770,1,1,2,2,0
7771,2,4,8,2,0
7772,1,0,2,9,0
7773,1,0,0,6,1
7774,2,5,8,9,1
7775,2,3,8,9,0
7776,2,3,8,2,1
7777,1,1,1,7,0
7778,1,2,2,9,0
7779,1,2,2,9,0
7780,2,3,7,7,0
7781,1,1,2,9,0
7782,1,1,0,6,0
7783,1,0,1,2,1
7784,2,5,6,0,0
7785,1,2,2,9,0
7786,2,3,6,6,0
7787,2,3,7,7,1
7788,1,2,2,9,0
7789,2,5,6,6,0
7790,1,2,2,9,0
7791,1,1,1,2,1
7792,2,5,6,0,0
7793,2,3,6,0,0
7794,2,3,7,2,0
7795,2,5,6,6,0
7796,2,4,7,7,0
7797,2,3,8,9,1
7798,1,2,1,2,0
7799,2,4,8,9,1
7800,2,5,8,9,0
7801,2,3,6,0,0
7802,2,4,6,6,0
7803,2,3,8,2,0
7804,1,1,2,2,0
7805,2,4,8,9,1
7806,2,4,6,6,0
7807,2,4,7,7,0
7808,1,0,2,2,0
7809,2,4,7,7,0
7810,1,2,2,9,1
7811,1,1,2,2,1
7812,2,5,8,9,0
7813,2,3,6,6,0
7814,1,1,0,6,1
7815,1,2,0,6,0
7816,2,4,8,9,1
7817,2,4,8,9,0
7818,2,5,8,2,1
7819,2,3,8,2,0
7820,1,1,2,9,1
7821,1,2,0,6,0
7822,1,1,0,0,0
7823,2,4,8,2,0
7824,2,5,8,9,0
7825,1,0,0,6,1
7826,1,0,0,6,0
7827,2,4,8,9,0
7828,2,4,8,2,0
7829,1,1,0,6,0
7830,2,3,8,9,0
7831,1,1,1,2,0
7832,1,0,2,9,0
7833,2,4,8,2,0
7834,2,5,6,6,0
7835,1,0,2,9,0
7836,1,1,0,6,1
7837,2,3,8,2,0
7838,1,2,0,6,0
7839,2,4,6,6,0
7840,2,5,6,0,0
7841,2,5,8,9,0
7842,2,5,6,6,0
7843,1,1,2,2,0
7844,1,1,0,6,0
7845,1,1,1,2,0
7846,2,5,6,6,0
7847,1,2,2,9,1
7848,2,4,8,2,0
7849,1,0,2,9,0
7850,2,4,8,9,0
7851,2,3,6,6,0
7852,1,2,2,9,0
7853,1,2,2,2,0
7854,1,0,0,6,0
7855,2,3,8,9,0
7856,2,3,8,9,0
7857,2,5,8,9,0
7858,2,4,7,7,1
7859,2,4,8,9,0
7860,1,1,0,0,0
7861,2,5,6,0,0
7862,2,3,8,9,0
7863,1,0,0,6,0
7864,2,3,7,2,0
7865,1,2,2,9,1
7866,2,5,6,6,0
7867,2,3,6,6,1
7868,2,3,8,9,0
7869,2,5,6,6,0
7870,2,3,6,6,0
7871,1,0,2,9,1
7872,2,5,8,2,0
7873,1,1,2,2,0
7874,1,0,0,0,0
7875,1,0,0,6,0
7876,2,3,8,9,0
7877,2,4,8,2,1
7878,2,5,8,9,0
7879,2,4,6,6,0
7880,1,1,0,6,0
7881,2,5,6,6,0
7882,2,5,7,7,0
7883,2,3,8,9,0
7884,1,0,1,7,0
7885,1,1,2,9,1
7886,1,1,1,7,1
7887,2,5,6,0,1
7888,2,5,8,9,1
7889,1,1,2,9,0
7890,2,3,8,9,0
7891,2,5,8,9,0
7892,1,0,2,2,0
7893,1,1,0,0,0
7894,2,5,8,9,0
7895,1,2,0,0,0
7896,1,1,2,9,0
7897,2,5,7,7,0
7898,1,0,0,6,0
7899,1,1,2,2,0
7900,2,3,6,6,0
7901,2,5,8,2,0
7902,2,5,6,0,0
7903,2,3,6,6,0
7904,2,5,6,0,0
7905,2,4,8,9,0
7906,2,4,8,9,0
7907,2,3,6,6,0
7908,1,2,2,9,0
7909,2,3,6,6,0
7910,1,2,2,2,1
7911,2,3,8,9,0
7912,1,2,2,9,0
7913,1,1,0,6,0
7914,2,4,8,9,0
7915,2,3,8,9,0
7916,2,3,7,7,0
7917,2,4,8,9,0
7918,1,1,2,2,1
7919,2,4,8,9,0
7920,1,0,0,6,1
7921,2,5,6,6,0
7922,1,0,2,9,0
7923,2,3,6,0,0
7924,2,3,8,9,0
7925,1,0,0,0,0
7926,2,5,8,2,0
7927,2,3,6,6,0
7928,1,2,0,6,0
7929,2,3,8,9,0
7930,2,5,7,2,0
7931,2,3,8,2,1
7932,2,4,6,6,0
7933,2,4,8,9,0
7934,1,1,0,6,0
7935,1,1,2,9,1
7936,2,3,8,9,0
7937,2,3,8,9,0
7938,1,1,2,9,1
7939,1,1,0,6,0
7940,1,2,2,9,0
7941,2,5,8,2,0
7942,1,0,2,9,0
7943,2,3,7,7,0
7944,1,0,2,9,0
7945,1,0,2,9,0
7946,2,4,6,6,0
7947,1,1,0,0,1
7948,2,5,6,6,0
7949,1,2,2,9,0
7950,1,1,2,9,0
7951,1,1,0,6,0
7952,1,0,0,0,0
7953,1,1,0,6,0
7954,2,3,8,9,0
7955,1,2,2,9,0
7956,1,2,1,2,0
7957,1,1,0,6,0
7958,1,1,0,0,0
7959,2,5,6,6,0
7960,2,3,8,2,0
7961,2,4,6,6,0
7962,2,3,8,9,0
7963,2,4,6,6,0
7964,2,5,8,9,0
7965,1,1,0,6,0
7966,2,4,8,2,0
7967,1,0,0,6,1
7968,2,3,8,9,0
7969,2,3,8,2,0
7970,2,3,8,9,0
7971,2,3,8,9,0
7972,1,1,1,7,0
7973,1,0,2,9,0
7974,1,0,0,0,0
7975,2,3,8,9,1
7976,2,4,6,0,0
7977,2,5,8,9,0
7978,2,5,7,7,1
7979,1,0,2,9,0
7980,2,4,8,9,1
7981,2,3,8,2,0
7982,1,2,2,9,0
7983,1,2,2,2,0
7984,1,1,0,6,0
7985,1,2,2,9,0
7986,2,3,8,9,0
7987,1,1,2,9,0
7988,2,5,6,6,0
7989,1,1,2,2,0
7990,2,5,8,9,0
7991,2,3,8,9,0
7992,2,5,6,0,0
7993,2,4,8,2,1
7994,1,1,0,0,0
7995,2,4,7,7,0
7996,1,1,0,6,0
7997,2,5,8,2,0
7998,1,2,0,6,0
7999,1,0,2,2,0
8000,1,1,2,9,1
8001,2,3,8,9,0
8002,2,5,8,2,0
8003,2,3,8,9,0
8004,2,5,8,9,0
8005,2,5,8,9,0
8006,1,2,2,9,0
8007,1,1,0,6,0
8008,2,3,7,2,0
8009,1,0,0,6,0
8010,2,3,6,6,0
8011,2,5,7,7,0
8012,1,0,0,6,1
8013,1,2,0,6,0
8014,1,1,0,6,0
8015,1,1,0,0,0
8016,2,4,6,6,1
8017,2,5,6,6,0
8018,2,3,8,9,1
8019,1,0,2,2,0
8020,1,1,0,6,0
8021,2,5,7,7,1
8022,2,4,6,6,1
8023,1,2,2,2,0
8024,2,5,6,6,0
8025,1,0,2,9,0
8026,1,2,0,6,0
8027,2,3,8,9,0
8028,2,5,6,0,0
8029,1,1,0,0,0
8030,1,1,2,9,0
8031,1,1,0,0,1
8032,1,1,2,2,0
8033,1,0,2,9,0
8034,1,0,0,6,0
8035,1,0,2,9,1
8036,1,0,0,0,0
8037,2,4,6,0,0
8038,2,4,8,9,0
8039,1,1,0,6,0
8040,2,4,8,9,0
8041,2,3,6,6,0
8042,1,2,2,2,0
8043,2,3,6,6,0
8044,2,5,8,9,0
8045,1,2,2,9,1
8046,1,0,2,9,0
8047,1,0,0,6,0
8048,2,5,8,9,0
8049,1,2,0,6,1
8050,1,2,0,6,0
8051,1,1,2,9,0
8052,1,2,0,6,1
8053,2,5,6,6,0
8054,1,2,2,9,0
8055,2,3,8,9,0
8056,2,3,8,9,0
8057,1,2,2,9,0
8058,2,3,8,2,0
8059,1,0,0,6,0
8060,2,5,8,2,0
8061,1,0,2,9,0
8062,2,5,8,9,0
8063,2,4,6,0,0
8064,2,3,8,9,1
8065,1,1,2,2,0
8066,1,0,2,9,0
8067,2,4,8,9,0
8068,1,1,0,0,0
8069,2,3,8,9,0
8070,2,4,8,9,0
8071,1,1,0,6,0
8072,2,4,6,0,0
8073,1,0,2,9,1
8074,1,0,2,2,0
8075,1,2,2,2,1
8076,1,0,2,9,0
8077,2,5,8,9,0
8078,1,0,2,9,0
8079,1,1,2,9,0
8080,1,0,2,9,1
8081,2,5,8,9,0
8082,1,2,0,0,0
8083,2,5,8,9,1
8084,2,4,6,6,0
8085,2,3,6,6,0
8086,2,3,8,2,0
8087,2,4,8,9,0
8088,1,0,0,6,0
8089,2,3,8,9,1
8090,1,2,0,0,0
8091,2,4,8,9,0
8092,1,1,0,0,0
8093,2,4,8,2,1
8094,2,3,8,9,0
8095,1,2,2,9,0
8096,1,1,2,9,0
8097,1,0,2,2,0
8098,2,5,8,9,0
8099,1,1,2,9,0
8100,2,5,7,2,1
8101,1,1,2,9,1
8102,1,2,0,6,0
8103,2,3,8,2,0
8104,2,3,8,9,1
8105,2,5,6,6,1
8106,1,2,2,9,1
8107,1,2,2,2,0
8108,1,0,0,6,0
8109,1,1,0,0,0
8110,1,0,2,2,0
8111,2,3,6,6,0
8112,1,2,0,6,0
8113,1,1,2,9,0
8114,1,2,2,2,0
8115,2,5,6,0,0
8116,1,2,2,9,0
8117,1,1,1,2,1
8118,1,1,0,0,1
8119,1,1,0,6,0
8120,1,1,2,2,0
8121,2,3,8,2,0
8122,2,5,6,6,0
8123,2,3,8,9,1
8124,1,1,2,9,0
8125,1,2,2,9,0
8126,1,0,2,9,1
8127,1,2,2,9,0
8128,2,3,8,9,0
8129,2,4,8,9,1
8130,1,2,2,9,1
8131,2,3,6,6,1
8132,2,5,6,0,0
8133,2,3,8,9,0
8134,2,3,6,6,0
8135,2,5,8,9,0
8136,2,5,8,9,0
8137,1,2,0,6,0
8138,1,2,2,9,0
8139,2,3,8,9,0
8140,2,5,6,0,0
8141,1,1,2,9,0
8142,1,1,2,9,0
8143,1,2,0,6,0
8144,1,0,2,9,0
8145,2,3,6,6,0
8146,1,2,0,6,0
8147,1,2,2,9,0
8148,2,4,6,6,0
8149,1,1,2,2,0
8150,2,3,8,9,0
8151,1,1,0,6,0
8152,1,2,2,9,0
8153,1,2,0,6,0
8154,1,0,0,6,0
8155,1,2,0,0,0
8156,2,5,6,6,0
8157,1,1,2,2,0
8158,2,4,6,0,0
8159,2,3,8,9,0
8160,2,3,6,6,0
8161,1,2,2,2,1
8162,1,0,0,6,0
8163,2,3,6,6,0
8164,1,0,2,9,0
8165,2,5,6,6,0
8166,1,1,0,6,0
8167,1,0,0,0,0
8168,2,3,8,9,0
8169,2,4,6,6,0
8170,2,4,8,2,1
8171,2,3,8,9,0
8172,1,2,2,2,0
8173,2,4,6,0,0
8174,2,5,8,9,0
8175,2,3,8,9,0
8176,2,5,6,0,0
8177,2,5,6,6,0
8178,1,1,2,9,0
8179,2,5,8,9,0
8180,2,3,6,0,0
8181,1,2,2,2,1
8182,2,3,6,6,0
8183,1,0,2,2,0
8184,2,3,7,7,0
8185,1,0,0,6,0
8186,1,1,0,6,0
8187,2,4,6,6,0
8188,1,0,1,2,0
8189,1,0,2,2,1
8190,1,0,0,6,1
8191,2,3,6,6,0
8192,2,3,8,9,0
8193,2,4,6,6,0
8194,1,0,0,6,0
8195,1,0,2,9,1
8196,2,4,8,9,0
8197,1,2,0,6,0
8198,1,2,2,9,1
8199,1,0,2,2,0
8200,2,4,8,9,0
8201,1,2,2,9,0
8202,2,4,8,9,1
8203,1,2,2,2,0
8204,2,5,6,6,0
8205,2,4,8,2,0
8206,2,3,6,6,0
8207,1,2,2,9,1
8208,1,2,2,9,0
8209,2,4,8,9,0
8210,1,1,0,6,1
8211,2,3,8,9,0
8212,1,0,2,9,0
8213,1,2,2,9,0
8214,1,1,2,2,1
8215,2,5,6,6,0
8216,1,0,2,2,0
8217,2,4,7,7,0
8218,2,3,8,2,0
8219,2,3,8,2,0
8220,1,0,2,2,1
8221,1,0,0,6,0
8222,1,2,2,9,0
8223,1,1,0,6,0
8224,1,0,2,2,0
8225,1,0,2,9,0
8226,2,4,8,9,1
8227,1,0,2,2,0
8228,2,4,6,6,0
8229,1,2,2,9,0
8230,2,5,6,6,0
8231,2,5,8,9,1
8232,1,2,2,9,0
8233,1,1,2,9,1
8234,1,1,2,9,0
8235,1,2,2,9,0
8236,1,0,2,2,0
8237,1,1,2,9,0
8238,1,0,2,9,0
8239,2,4,6,0,0
8240,2,5,6,0,1
8241,2,5,6,6,1
8242,1,1,2,9,1
8243,2,4,8,2,0
8244,2,4,8,9,0
8245,1,1,2,9,0
8246,2,3,6,6,0
8247,1,1,0,6,0
8248,2,4,8,9,0
8249,1,0,2,2,0
8250,2,5,6,6,0
8251,2,5,8,9,0
8252,2,5,8,9,1
8253,2,5,8,9,1
8254,1,2,0,6,0
8255,1,2,2,2,1
8256,2,3,6,6,0
8257,2,3,8,9,0
8258,2,4,8,2,0
8259,1,1,0,6,0
8260,1,1,0,6,0
8261,2,5,7,2,0
8262,1,0,1,2,0
8263,2,4,6,6,0
8264,1,0,0,6,0
8265,1,1,2,2,0
8266,1,0,2,2,1
8267,1,1,2,2,1
8268,2,5,8,9,0
8269,1,0,2,2,0
8270,1,0,0,6,0
8271,1,1,2,9,1
8272,1,2,0,6,1
8273,2,5,8,9,0
8274,2,5,6,6,0
8275,2,3,7,7,0
8276,2,5,8,2,0
8277,2,3,8,9,0
8278,2,5,6,6,0
8279,2,3,6,0,0
8280,1,0,2,9,0
8281,1,1,1,7,0
8282,1,1,2,2,0
8283,2,5,8,9,0
8284,2,5,6,6,0
8285,2,3,6,6,0
8286,1,1,1,7,0
8287,1,1,0,0,0
8288,2,5,8,9,0
8289,2,4,6,0,0
8290,1,1,0,0,1
8291,2,5,7,7,0
8292,2,5,6,0,0
8293,1,2,2,9,0
8294,2,3,8,2,0
8295,2,5,7,7,0
8296,1,2,0,6,0
8297,1,2,2,9,0
8298,2,5,8,2,0
8299,1,2,0,0,0
8300,1,0,0,6,0
8301,1,2,1,7,0
8302,1,1,0,6,0
8303,2,3,8,9,0
8304,2,4,6,0,0
8305,2,4,6,6,0
8306,1,1,1,7,0
8307,1,0,1,7,0
8308,2,3,7,7,0
8309,2,3,8,2,0
8310,2,4,8,9,1
8311,2,5,8,9,1
8312,1,0,2,9,0
8313,1,0,2,9,0
8314,1,0,2,9,0
8315,2,3,7,2,0
8316,2,3,8,9,0
8317,1,0,2,2,0
8318,2,4,8,9,1
8319,1,2,0,6,0
8320,2,5,8,9,0
8321,2,3,6,6,0
8322,1,1,0,6,0
8323,1,0,0,0,0
8324,2,3,7,7,0
8325,1,0,1,2,1
8326,1,0,0,6,0
8327,2,5,6,6,0
8328,2,4,8,9,1
8329,1,1,1,2,0
8330,2,5,8,2,1
8331,2,3,8,9,1
8332,2,3,7,7,0
8333,1,2,0,6,0
8334,1,2,2,9,0
8335,2,4,7,7,0
8336,2,3,8,9,0
8337,2,3,8,9,0
8338,2,5,8,2,0
8339,2,4,6,6,1
8340,1,2,0,0,0
8341,2,4,6,6,0
8342,2,4,6,0,0
8343,1,0,0,6,0
8344,2,5,6,0,0
8345,1,1,0,6,0
8346,1,2,2,9,0
8347,2,5,6,6,0
8348,1,0,0,6,0
8349,2,3,8,9,0
8350,1,2,2,9,0
8351,1,0,2,2,0
8352,2,4,8,9,0
8353,2,4,6,6,1
8354,1,1,2,9,0
8355,2,5,6,6,0
8356,2,4,8,2,0
8357,2,5,8,9,0
8358,2,3,8,9,0
8359,2,4,7,2,1
8360,1,2,0,6,0
8361,2,3,8,9,1
8362,2,5,6,6,0
8363,1,0,0,0,0
8364,2,4,7,7,0
8365,2,3,8,9,0
8366,1,2,0,0,0
8367,2,3,6,6,1
8368,1,0,2,9,0
8369,2,3,6,6,0
8370,1,1,2,2,0
8371,1,2,1,7,0
8372,2,5,8,9,0
8373,1,2,2,9,0
8374,1,1,2,9,0
8375,1,0,2,9,1
8376,2,5,8,9,0
8377,2,5,8,9,0
8378,1,2,0,0,0
8379,1,0,2,9,1
8380,2,3,8,9,0
8381,1,0,2,9,0
8382,2,4,8,9,0
8383,1,0,1,7,1
8384,1,2,2,2,0
8385,2,5,8,9,0
8386,2,5,6,0,0
8387,1,2,2,2,0
8388,2,4,6,6,0
8389,1,1,2,2,1
8390,2,5,8,2,1
8391,1,2,2,9,0
8392,2,5,6,0,0
8393,1,1,2,9,0
8394,2,5,6,6,0
8395,2,3,6,6,0
8396,2,5,8,9,0
8397,1,2,1,7,0
8398,2,5,6,0,0
8399,1,1,0,0,1
8400,1,2,2,9,1
8401,1,0,2,9,0
8402,2,5,6,6,0
8403,2,3,6,6,0
8404,1,1,0,6,0
8405,1,2,2,9,1
8406,2,5,6,6,0
8407,1,2,2,9,0
8408,2,3,6,0,0
8409,1,0,2,2,0
8410,2,5,8,2,0
8411,1,1,0,6,0
8412,1,0,1,7,0
8413,2,3,8,9,0
8414,2,3,8,9,0
8415,2,4,8,2,0
8416,1,0,0,6,0
8417,2,4,6,6,1
8418,1,0,0,0,0
8419,1,1,0,6,1
8420,1,0,2,2,1
8421,1,0,0,6,1
8422,2,3,6,0,0
8423,2,3,6,6,0
8424,2,3,8,9,0
8425,2,4,8,2,1
8426,2,5,8,9,0
8427,1,0,2,9,1
8428,1,0,2,9,0
8429,1,1,2,9,0
8430,2,5,8,9,0
8431,2,5,8,9,0
8432,2,4,8,2,0
8433,2,4,8,9,0
8434,1,2,2,9,0
8435,2,3,7,2,0
8436,2,3,6,6,0
8437,2,4,8,9,0
8438,1,0,0,6,0
8439,1,2,2,9,0
8440,2,5,6,0,0
8441,2,3,8,9,0
8442,1,1,1,7,1
8443,1,2,2,9,0
8444,2,3,6,0,0
8445,2,4,8,9,0
8446,1,1,0,0,0
8447,1,0,0,0,0
8448,2,5,8,9,0
8449,2,5,6,6,0
8450,2,3,8,9,0
8451,2,4,6,6,0
8452,1,0,0,6,0
8453,2,5,8,9,0
8454,1,1,1,7,0
8455,1,2,2,2,0
8456,2,5,8,9,0
8457,1,1,1,7,0
8458,2,5,8,2,0
8459,2,4,6,0,0
8460,2,3,6,0,0
8461,2,5,8,9,0
8462,2,4,8,9,0
8463,1,0,1,7,0
8464,2,4,6,6,0
8465,2,5,8,2,0
8466,1,2,0,6,0
8467,1,0,2,2,0
8468,2,3,7,2,0
8469,1,0,2,9,0
8470,2,5,8,9,0
8471,1,1,0,6,0
8472,1,1,2,9,1
8473,2,3,8,9,0
8474,2,5,8,9,0
8475,1,0,2,9,0
8476,2,5,8,2,0
8477,1,1,2,9,0
8478,2,5,8,9,0
8479,2,3,6,6,0
8480,1,0,0,6,0
8481,1,1,2,9,0
8482,1,0,2,2,0
8483,1,0,2,9,0
8484,2,3,8,2,0
8485,2,4,8,9,0
8486,2,3,8,2,0
8487,1,0,2,9,0
8488,1,0,2,2,0
8489,2,3,8,9,0
8490,2,3,7,7,0
8491,2,4,8,9,0
8492,2,5,8,2,0
8493,1,0,2,9,1
8494,2,3,6,6,0
8495,1,0,2,9,0
8496,2,3,6,6,0
8497,1,0,0,6,0
8498,1,0,2,9,0
8499,2,5,8,9,1
8500,2,3,8,2,0
8501,1,2,1,7,0
8502,1,0,2,9,1
8503,2,5,8,2,1
8504,1,2,2,2,0
8505,1,1,1,7,1
8506,1,2,2,9,0
8507,1,2,0,6,0
8508,2,3,8,9,0
8509,2,3,8,9,1
8510,2,3,8,9,0
8511,1,2,2,9,1
8512,1,2,0,6,0
8513,1,0,1,2,0
8514,2,3,8,9,0
8515,2,4,8,2,0
8516,1,1,0,6,0
8517,2,4,8,9,0
8518,2,3,6,0,0
8519,1,2,2,9,0
8520,2,3,8,9,0
8521,1,0,2,9,0
8522,1,0,0,6,0
8523,2,3,8,9,0
8524,2,3,8,9,1
8525,1,0,2,9,0
8526,1,2,2,9,0
8527,2,5,8,9,0
8528,2,4,8,2,0
8529,1,2,0,0,1
8530,2,5,6,0,1
8531,1,2,0,6,0
8532,2,4,6,6,0
8533,1,0,0,6,0
8534,2,3,6,0,0
8535,2,5,8,9,1
8536,1,1,0,6,0
8537,2,4,8,9,0
8538,1,2,2,2,0
8539,1,2,2,9,0
8540,1,1,0,6,0
8541,2,5,6,6,0
8542,1,0,2,9,0
8543,1,1,2,9,1
8544,1,0,0,6,0
8545,2,3,8,9,0
8546,2,5,8,9,0
8547,2,3,8,2,0
8548,1,2,0,6,0
8549,2,5,8,9,0
8550,1,2,1,7,0
8551,2,4,8,2,0
8552,1,2,2,2,0
8553,2,4,7,7,0
8554,2,4,6,0,0
8555,2,4,8,9,1
8556,1,0,2,9,0
8557,2,4,6,0,1
8558,1,0,2,9,0
8559,2,3,8,9,0
8560,1,2,2,2,1
8561,1,2,0,6,0
8562,2,3,8,9,0
8563,1,0,2,9,0
8564,1,0,2,9,0
8565,2,3,8,9,0
8566,2,5,8,9,0
8567,1,2,0,6,0
8568,1,0,0,6,0
8569,2,3,6,6,0
8570,1,0,2,2,1
8571,2,3,8,9,0
8572,2,5,6,6,0
8573,2,4,8,9,0
8574,2,3,6,6,0
8575,1,1,2,2,0
8576,2,3,8,9,1
8577,2,5,6,6,0
8578,2,3,6,6,0
8579,1,0,1,7,1
8580,1,0,0,6,0
8581,2,5,8,2,0
8582,2,3,7,7,0
8583,1,2,2,9,0
8584,1,0,0,6,0
8585,2,4,6,6,0
8586,2,3,8,2,0
8587,1,2,0,6,0
8588,1,0,2,9,0
8589,1,0,2,9,0
8590,1,2,0,0,0
8591,1,2,2,2,1
8592,1,2,0,6,0
8593,2,4,8,9,0
8594,2,3,8,9,0
8595,1,1,1,7,1
8596,2,4,6,6,0
8597,1,2,0,6,0
8598,2,3,8,2,0
8599,1,0,0,6,0
8600,1,1,2,2,1
8601,1,0,0,6,0
8602,2,5,6,6,0
8603,2,5,8,2,0
8604,1,2,0,0,0
8605,1,1,0,0,0
8606,2,5,8,9,0
8607,1,2,1,7,0
8608,2,3,8,2,0
8609,1,1,2,2,0
8610,1,2,0,0,0
8611,2,5,6,6,0
8612,1,0,0,6,0
8613,1,0,2,2,0
8614,2,5,6,6,0
8615,2,3,6,0,0
8616,2,3,8,2,0
8617,1,2,2,9,0
8618,2,4,8,9,0
8619,2,3,8,2,0
8620,2,4,8,2,1
8621,2,5,6,6,0
8622,1,0,2,2,1
8623,1,0,0,6,0
8624,1,0,2,2,0
8625,2,5,8,9,0
8626,2,5,8,2,0
8627,2,4,7,7,0
8628,2,5,6,6,0
8629,2,4,8,2,0
8630,2,5,6,6,0
8631,1,1,2,9,1
8632,1,0,0,6,1
8633,1,0,2,2,0
8634,2,4,7,7,0
8635,2,5,6,6,0
8636,1,2,2,9,0
8637,1,2,2,2,1
8638,1,2,1,2,0
8639,2,3,7,7,1
8640,2,4,6,6,0
8641,1,0,1,7,1
8642,1,2,0,0,1
8643,2,4,6,6,0
8644,2,5,6,0,1
8645,2,4,8,2,0
8646,2,3,6,0,0
8647,2,5,8,2,0
8648,1,1,0,6,0
8649,1,2,1,7,0
8650,2,4,8,2,0
8651,1,2,2,2,0
8652,1,1,0,6,0
8653,2,4,6,6,0
8654,2,5,8,9,0
8655,1,2,1,2,1
8656,2,3,8,2,0
8657,2,5,6,6,0
